Points_0,Points_1,Points_2,TI,U_0,U_1,U_2,U_Magnitude,k,p
-201.6,-250.539,90.314,0.0801373,7.96752,-0.0525327,0.0157606,7.96771,0.616511,0.413499
-189,-250.539,90.314,0.0801405,7.96688,-0.0565994,0.0167911,7.9671,0.616559,0.415528
-176.4,-250.539,90.314,0.0801433,7.96674,-0.0603847,0.0176532,7.96699,0.616603,0.415017
-163.8,-250.539,90.314,0.0801462,7.96703,-0.0642442,0.0186423,7.96731,0.616648,0.412502
-151.2,-250.539,90.314,0.0801495,7.96753,-0.0685339,0.0196654,7.96784,0.616698,0.406493
-138.6,-250.539,90.314,0.0801529,7.96845,-0.0727609,0.0206865,7.96881,0.61675,0.395926
-126,-250.539,90.314,0.0801562,7.96982,-0.0771766,0.0217249,7.97022,0.616802,0.38234
-113.4,-250.539,90.314,0.0801596,7.97162,-0.0816188,0.0227219,7.97207,0.616853,0.365485
-100.8,-250.539,90.314,0.0801629,7.97387,-0.0860784,0.0236928,7.97437,0.616905,0.345054
-88.2,-250.539,90.314,0.0801662,7.97663,-0.0904373,0.0246368,7.97718,0.616956,0.320247
-75.6,-250.539,90.314,0.0801694,7.97994,-0.0946046,0.0255024,7.98054,0.617004,0.290758
-63,-250.539,90.314,0.0801723,7.9838,-0.0984616,0.0263205,7.98445,0.617049,0.256775
-50.4,-250.539,90.314,0.0801749,7.9882,-0.10188,0.0270241,7.9889,0.617089,0.218256
-37.8,-250.539,90.314,0.0801772,7.9931,-0.104773,0.0276351,7.99383,0.617124,0.175704
-25.2,-250.539,90.314,0.080179,7.99845,-0.106984,0.0281437,7.99921,0.617153,0.12954
-12.6,-250.539,90.314,0.0801804,8.00413,-0.108452,0.028486,8.00492,0.617174,0.0805528
9.25822e-14,-250.539,90.314,0.0801813,8.01005,-0.109041,0.0287643,8.01084,0.617188,0.0299535
12.6,-250.539,90.314,0.0801816,8.01605,-0.108746,0.0288442,8.01684,0.617192,-0.0214469
25.2,-250.539,90.314,0.0801813,8.02194,-0.107533,0.0287962,8.02272,0.617188,-0.0719723
37.8,-250.539,90.314,0.0801802,8.02762,-0.105412,0.0286885,8.02837,0.617171,-0.120433
50.4,-250.539,90.314,0.0801784,8.03292,-0.102647,0.0282956,8.03363,0.617144,-0.166131
63,-250.539,90.314,0.080176,8.03769,-0.0989482,0.0278785,8.03834,0.617107,-0.207287
75.6,-250.539,90.314,0.0801729,8.04195,-0.0952043,0.0273459,8.04256,0.617059,-0.24408
88.2,-250.539,90.314,0.0801692,8.04555,-0.0904054,0.0265827,8.0461,0.617002,-0.276331
100.8,-250.539,90.314,0.080165,8.04861,-0.0861171,0.0259214,8.04911,0.616938,-0.302432
113.4,-250.539,90.314,0.0801601,8.05115,-0.0810896,0.0250835,8.0516,0.616862,-0.32598
126,-250.539,90.314,0.080155,8.05288,-0.0752677,0.0239936,8.05327,0.616782,-0.342582
138.6,-250.539,90.314,0.0801497,8.05416,-0.0734771,0.0236671,8.05453,0.616702,-0.354395
151.2,-250.539,90.314,0.0801434,8.05493,-0.0671889,0.0226197,8.05524,0.616605,-0.362868
163.8,-250.539,90.314,0.0801366,8.05492,-0.0588015,0.0207698,8.05516,0.6165,-0.365402
176.4,-250.539,90.314,0.0801303,8.0545,-0.0549435,0.0197992,8.05471,0.616403,-0.366111
189,-250.539,90.314,0.0801244,8.05417,-0.0508945,0.0189862,8.05435,0.616312,-0.365395
201.6,-250.539,90.314,0.0801185,8.05384,-0.047067,0.018229,8.054,0.616222,-0.36405
214.2,-250.539,90.314,0.0801126,8.05315,-0.0438202,0.0175064,8.05328,0.61613,-0.360606
226.8,-250.539,90.314,0.0801065,8.05221,-0.0405649,0.0167548,8.05233,0.616037,-0.355321
239.4,-250.539,90.314,0.0801004,8.05116,-0.0374126,0.0159733,8.05126,0.615944,-0.349033
252,-250.539,90.314,0.0800944,8.05004,-0.0344675,0.0152144,8.05013,0.61585,-0.341988
264.6,-250.539,90.314,0.0800883,8.04886,-0.0317613,0.0144924,8.04894,0.615757,-0.334135
277.2,-250.539,90.314,0.0800823,8.04763,-0.0292602,0.0137975,8.0477,0.615665,-0.325706
289.8,-250.539,90.314,0.0800764,8.04637,-0.0269411,0.0131299,8.04643,0.615574,-0.31694
302.4,-250.539,90.314,0.0800706,8.04508,-0.0247852,0.0124903,8.04513,0.615485,-0.307949
315,-250.539,90.314,0.0800649,8.04377,-0.0227743,0.0118772,8.04382,0.615397,-0.298811
327.6,-250.539,90.314,0.0800593,8.04246,-0.0208952,0.0112892,8.04249,0.615311,-0.289617
340.2,-250.539,90.314,0.0800538,8.04115,-0.0191378,0.0107266,8.04117,0.615227,-0.280442
352.8,-250.539,90.314,0.0800484,8.03984,-0.0174938,0.0101891,8.03987,0.615144,-0.271347
365.4,-250.539,90.314,0.0800431,8.03856,-0.0159558,0.0096758,8.03858,0.615063,-0.262379
378,-250.539,90.314,0.080038,8.0373,-0.0145167,0.00918676,8.03732,0.614983,-0.253572
390.6,-250.539,90.314,0.0800329,8.03607,-0.0131711,0.00872088,8.03609,0.614905,-0.244953
403.2,-250.539,90.314,0.0800279,8.03488,-0.0119147,0.00827704,8.0349,0.614828,-0.236542
415.8,-250.539,90.314,0.0800229,8.03373,-0.0107434,0.00785437,8.03374,0.614753,-0.228353
428.4,-250.539,90.314,0.0800181,8.03262,-0.00965318,0.00745153,8.03263,0.614678,-0.220397
441,-250.539,90.314,0.0800133,8.03155,-0.00864004,0.00706713,8.03156,0.614605,-0.212678
453.6,-250.539,90.314,0.0800086,8.03052,-0.00769933,0.00670004,8.03053,0.614532,-0.205199
466.2,-250.539,90.314,0.080004,8.02953,-0.00682609,0.0063492,8.02954,0.614461,-0.197961
478.8,-250.539,90.314,0.0799994,8.02858,-0.00601522,0.0060136,8.02859,0.61439,-0.190964
491.4,-250.539,90.314,0.0799948,8.02767,-0.00526174,0.00569234,8.02767,0.614321,-0.184203
504,-250.539,90.314,0.0799904,8.02679,-0.00456097,0.00538468,8.0268,0.614252,-0.177676
516.6,-250.539,90.314,0.079986,8.02595,-0.00390866,0.00508994,8.02595,0.614185,-0.171378
529.2,-250.539,90.314,0.0799816,8.02514,-0.00330102,0.00480763,8.02514,0.614118,-0.165303
541.8,-250.539,90.314,0.0799774,8.02435,-0.0027347,0.00453731,8.02435,0.614053,-0.159447
554.4,-250.539,90.314,0.0799732,8.0236,-0.00220673,0.00427864,8.0236,0.613989,-0.153802
567,-250.539,90.314,0.0799691,8.02287,-0.0017145,0.00403123,8.02287,0.613926,-0.148363
579.6,-250.539,90.314,0.0799651,8.02217,-0.00125561,0.00379477,8.02217,0.613864,-0.143125
592.2,-250.539,90.314,0.0799612,8.02149,-0.000827911,0.00356888,8.02149,0.613804,-0.13808
604.8,-250.539,90.314,0.0799574,8.02084,-0.000429473,0.0033531,8.02084,0.613745,-0.133223
617.4,-250.539,90.314,0.0799536,8.02021,-5.85476e-05,0.00314698,8.02021,0.613688,-0.128547
630,-250.539,90.314,0.07995,8.01961,0.000286465,0.00295,8.01961,0.613632,-0.124045
642.6,-250.539,90.314,0.0799464,8.01902,0.00060701,0.00276169,8.01903,0.613577,-0.119712
655.2,-250.539,90.314,0.0799429,8.01847,0.000904439,0.00258151,8.01847,0.613524,-0.115542
667.8,-250.539,90.314,0.0799396,8.01793,0.00117994,0.00240897,8.01793,0.613472,-0.111527
680.4,-250.539,90.314,0.0799363,8.01742,0.00143466,0.00224357,8.01742,0.613421,-0.107662
693,-250.539,90.314,0.0799331,8.01692,0.00166963,0.00208486,8.01692,0.613373,-0.10394
705.6,-250.539,90.314,0.07993,8.01645,0.0018859,0.00193245,8.01645,0.613325,-0.100356
718.2,-250.539,90.314,0.079927,8.016,0.0020844,0.00178592,8.016,0.61328,-0.0969042
730.8,-250.539,90.314,0.0799242,8.01556,0.00226611,0.00164503,8.01556,0.613236,-0.0935787
743.4,-250.539,90.314,0.0799214,8.01514,0.00243189,0.00150938,8.01514,0.613194,-0.0903746
756,-250.539,90.314,0.0799188,8.01474,0.00258272,0.00137882,8.01474,0.613154,-0.0872863
768.6,-250.539,90.314,0.0799164,8.01435,0.00271942,0.00125306,8.01436,0.613116,-0.0843093
781.2,-250.539,90.314,0.0799141,8.01398,0.00284296,0.00113191,8.01398,0.613081,-0.0814387
793.8,-250.539,90.314,0.0799119,8.01363,0.00295407,0.0010152,8.01363,0.613048,-0.0786704
806.4,-250.539,90.314,0.0799099,8.01328,0.0030538,0.000902658,8.01328,0.613017,-0.0760003
819,-250.539,90.314,0.0799081,8.01295,0.00314272,0.000794188,8.01295,0.612989,-0.0734242
831.6,-250.539,90.314,0.0799065,8.01263,0.00322206,0.000689593,8.01263,0.612964,-0.0709385
844.2,-250.539,90.314,0.079905,8.01232,0.00329203,0.000588653,8.01232,0.612942,-0.0685395
856.8,-250.539,90.314,0.0799038,8.01202,0.00335439,0.00049127,8.01202,0.612923,-0.0662233
869.4,-250.539,90.314,0.0799027,8.01173,0.00340844,0.000397105,8.01173,0.612907,-0.0639868
882,-250.539,90.314,0.0799019,8.01145,0.0034573,0.000306152,8.01145,0.612895,-0.0618254
894.623,-250.539,90.314,0.0799013,8.01117,0.0035004,0.00021517,8.01117,0.612886,-0.0596716
908.872,-250.539,90.314,0.079901,8.01087,0.00354672,0.000119437,8.01087,0.61288,-0.0573929
924.957,-250.539,90.314,0.079901,8.01054,0.00358752,1.52043e-05,8.01054,0.61288,-0.0549307
943.114,-250.539,90.314,0.0799015,8.01018,0.00363594,-9.60209e-05,8.01018,0.612888,-0.0522749
963.611,-250.539,90.314,0.0799028,8.00979,0.003672,-0.000216263,8.00979,0.612908,-0.0494406
986.748,-250.539,90.314,0.0799052,8.00937,0.00372069,-0.000342055,8.00937,0.612944,-0.0464122
1012.87,-250.539,90.314,0.079909,8.00891,0.00374734,-0.00047742,8.00892,0.613003,-0.0432321
1042.35,-250.539,90.314,0.079915,8.00842,0.00379402,-0.000614591,8.00842,0.613095,-0.0398669
1075.63,-250.539,90.314,0.0799239,8.00789,0.00380675,-0.000763145,8.00789,0.613231,-0.0364143
1113.2,-250.539,90.314,0.0799368,8.00731,0.00385039,-0.00090621,8.00731,0.61343,-0.0327775
1155.61,-250.539,90.314,0.0799554,8.00667,0.00384301,-0.00106026,8.00667,0.613714,-0.029179
1203.49,-250.539,90.314,0.0799814,8.00596,0.00389102,-0.00120623,8.00596,0.614114,-0.0253846
1257.53,-250.539,90.314,0.0800175,8.00516,0.0038503,-0.00134604,8.00516,0.614668,-0.0217691
1318.54,-250.539,90.314,0.0800668,8.00423,0.00392121,-0.00149614,8.00423,0.615427,-0.0180089
1387.4,-250.539,90.314,0.0801336,8.00315,0.00382985,-0.00157962,8.00315,0.616454,-0.0144336
1465.14,-250.539,90.314,0.0802221,8.00187,0.00394333,-0.00176349,8.00188,0.617817,-0.0112068
1552.89,-250.539,90.314,0.080341,8.00021,0.00380776,-0.00170803,8.00021,0.619649,-0.00731979
1651.95,-250.539,90.314,0.0804796,7.99855,0.00382027,-0.00195504,7.99855,0.621789,-0.00552514
1763.77,-250.539,90.314,0.080726,7.9955,0.003978,-0.00205114,7.9955,0.625602,-0.00105533
1890,-250.539,90.314,0.0809022,7.99315,0.00351637,-0.00168405,7.99316,0.628335,0
-1260,-226.197,90.314,0.0800919,8.00313,0,0,8.00313,0.615812,0.157503
-1214.85,-226.197,90.314,0.0800921,8.00312,-0.000176549,0.000101866,8.00312,0.615816,0.157577
-1173.81,-226.197,90.314,0.0800923,8.00307,-0.000334252,0.000107496,8.00307,0.615819,0.157614
-1136.49,-226.197,90.314,0.0800925,8.0029,-0.000468447,0.000113083,8.0029,0.615821,0.15879
-1102.55,-226.197,90.314,0.0800927,8.00271,-0.000605282,0.000184772,8.00271,0.615824,0.160387
-1071.7,-226.197,90.314,0.0800929,8.00252,-0.000733679,0.000211721,8.00252,0.615828,0.161725
-1043.65,-226.197,90.314,0.0800931,8.00231,-0.000866588,0.000272425,8.00231,0.615831,0.163464
-1018.14,-226.197,90.314,0.0800933,8.00208,-0.000991312,0.000313942,8.00208,0.615835,0.165192
-994.954,-226.197,90.314,0.0800936,8.00185,-0.00111525,0.000366825,8.00185,0.615838,0.166988
-973.87,-226.197,90.314,0.0800938,8.00163,-0.00123725,0.000418194,8.00163,0.615842,0.168751
-954.7,-226.197,90.314,0.080094,8.0014,-0.00135949,0.000472782,8.0014,0.615845,0.170487
-937.27,-226.197,90.314,0.0800942,8.00119,-0.0014743,0.000516469,8.00119,0.615848,0.172151
-921.422,-226.197,90.314,0.0800944,8.00097,-0.00158558,0.000562936,8.00097,0.615851,0.173792
-907.013,-226.197,90.314,0.0800946,8.00077,-0.00169207,0.000605243,8.00077,0.615854,0.175342
-893.912,-226.197,90.314,0.0800948,8.00057,-0.00179214,0.000644523,8.00057,0.615857,0.176823
-882,-226.197,90.314,0.080095,8.00038,-0.0018909,0.000683629,8.00038,0.61586,0.178288
-869.4,-226.197,90.314,0.0800952,8.00017,-0.00199448,0.000725103,8.00017,0.615862,0.179822
-856.8,-226.197,90.314,0.0800953,7.99996,-0.00210553,0.000767665,7.99996,0.615865,0.181445
-844.2,-226.197,90.314,0.0800955,7.99973,-0.00222031,0.000813346,7.99973,0.615868,0.183151
-831.6,-226.197,90.314,0.0800957,7.99949,-0.00234304,0.000857704,7.99949,0.615871,0.184934
-819,-226.197,90.314,0.0800959,7.99924,-0.00247172,0.000907,7.99924,0.615875,0.186823
-806.4,-226.197,90.314,0.0800962,7.99898,-0.00260918,0.000957327,7.99898,0.615878,0.188801
-793.8,-226.197,90.314,0.0800964,7.9987,-0.00275471,0.00101215,7.99871,0.615881,0.190893
-781.2,-226.197,90.314,0.0800966,7.99842,-0.00290972,0.00106969,7.99842,0.615885,0.193089
-768.6,-226.197,90.314,0.0800968,7.99811,-0.00307438,0.00113,7.99811,0.615888,0.195402
-756,-226.197,90.314,0.0800971,7.99779,-0.00324919,0.00119741,7.9978,0.615892,0.19784
-743.4,-226.197,90.314,0.0800973,7.99746,-0.00343496,0.00126918,7.99746,0.615896,0.200388
-730.8,-226.197,90.314,0.0800976,7.99711,-0.00363187,0.00134652,7.99712,0.6159,0.203056
-718.2,-226.197,90.314,0.0800978,7.99675,-0.00384073,0.00142921,7.99675,0.615904,0.205838
-705.6,-226.197,90.314,0.0800981,7.99637,-0.00406055,0.00151681,7.99637,0.615908,0.208733
-693,-226.197,90.314,0.0800984,7.99598,-0.00429591,0.0016091,7.99598,0.615912,0.21175
-680.4,-226.197,90.314,0.0800987,7.99556,-0.00454349,0.00170531,7.99556,0.615917,0.2149
-667.8,-226.197,90.314,0.080099,7.99513,-0.00480923,0.00180767,7.99513,0.615921,0.218202
-655.2,-226.197,90.314,0.0800993,7.99468,-0.00508736,0.00191644,7.99468,0.615926,0.221655
-642.6,-226.197,90.314,0.0800996,7.9942,-0.00538615,0.00202984,7.9942,0.615931,0.225262
-630,-226.197,90.314,0.0800999,7.99371,-0.0057001,0.00214924,7.99371,0.615936,0.229035
-617.4,-226.197,90.314,0.0801003,7.99319,-0.00603607,0.00227516,7.99319,0.615941,0.232981
-604.8,-226.197,90.314,0.0801006,7.99264,-0.00639189,0.00241246,7.99265,0.615946,0.237105
-592.2,-226.197,90.314,0.080101,7.99207,-0.00677125,0.0025502,7.99208,0.615952,0.241385
-579.6,-226.197,90.314,0.0801014,7.99148,-0.00717436,0.00270879,7.99148,0.615958,0.24588
-567,-226.197,90.314,0.0801018,7.99086,-0.00760389,0.00286887,7.99087,0.615964,0.250511
-554.4,-226.197,90.314,0.0801022,7.99022,-0.00806528,0.00303662,7.99022,0.615971,0.255365
-541.8,-226.197,90.314,0.0801027,7.98954,-0.00855651,0.00321364,7.98954,0.615978,0.260459
-529.2,-226.197,90.314,0.0801031,7.98883,-0.00908551,0.00340653,7.98883,0.615985,0.265802
-516.6,-226.197,90.314,0.0801037,7.98808,-0.00965033,0.00361219,7.98809,0.615993,0.271366
-504,-226.197,90.314,0.0801042,7.98731,-0.0102595,0.00382878,7.98731,0.616002,0.277173
-491.4,-226.197,90.314,0.0801048,7.98649,-0.010912,0.00406779,7.9865,0.616011,0.283243
-478.8,-226.197,90.314,0.0801055,7.98565,-0.0116153,0.00431695,7.98565,0.616021,0.289546
-466.2,-226.197,90.314,0.0801062,7.98476,-0.0123731,0.00459354,7.98477,0.616032,0.296147
-453.6,-226.197,90.314,0.0801069,7.98384,-0.013191,0.00488033,7.98386,0.616043,0.302978
-441,-226.197,90.314,0.0801077,7.98288,-0.0140759,0.0051869,7.9829,0.616056,0.310111
-428.4,-226.197,90.314,0.0801086,7.98188,-0.0150298,0.00552199,7.9819,0.61607,0.317528
-415.8,-226.197,90.314,0.0801096,7.98084,-0.0160603,0.00587419,7.98086,0.616085,0.325215
-403.2,-226.197,90.314,0.0801106,7.97976,-0.0171808,0.00625955,7.97978,0.616101,0.333183
-390.6,-226.197,90.314,0.0801118,7.97865,-0.0183824,0.00666367,7.97867,0.616118,0.341368
-378,-226.197,90.314,0.080113,7.97749,-0.0196972,0.00710344,7.97752,0.616137,0.349805
-365.4,-226.197,90.314,0.0801143,7.9763,-0.0211109,0.00756763,7.97633,0.616157,0.358448
-352.8,-226.197,90.314,0.0801157,7.97507,-0.0226425,0.00806451,7.97511,0.616179,0.36734
-340.2,-226.197,90.314,0.0801173,7.97379,-0.0243206,0.00858203,7.97384,0.616203,0.376457
-327.6,-226.197,90.314,0.080119,7.9725,-0.026083,0.00919941,7.97255,0.616229,0.385953
-315,-226.197,90.314,0.0801209,7.97118,-0.0280742,0.0097596,7.97124,0.616258,0.395269
-302.4,-226.197,90.314,0.0801229,7.96982,-0.0301668,0.0105027,7.96988,0.61629,0.405071
-289.8,-226.197,90.314,0.0801249,7.96856,-0.0323561,0.0111998,7.96863,0.61632,0.414398
-277.2,-226.197,90.314,0.0801271,7.96723,-0.035126,0.0118579,7.96732,0.616355,0.422846
-264.6,-226.197,90.314,0.0801297,7.96587,-0.0372605,0.0127268,7.96597,0.616394,0.432474
-252,-226.197,90.314,0.0801323,7.96473,-0.0405554,0.0135774,7.96485,0.616433,0.440317
-239.4,-226.197,90.314,0.0801349,7.9633,-0.0440155,0.01435,7.96343,0.616475,0.448079
-226.8,-226.197,90.314,0.080138,7.9622,-0.0465538,0.0153098,7.96235,0.616522,0.456667
-214.2,-226.197,90.314,0.080141,7.96154,-0.0509025,0.0163844,7.96172,0.616568,0.460301
-201.6,-226.197,90.314,0.0801443,7.96033,-0.0536745,0.0171109,7.96052,0.616619,0.468433
-189,-226.197,90.314,0.0801488,7.9592,-0.058807,0.0184617,7.95944,0.616688,0.476098
-176.4,-226.197,90.314,0.0801535,7.95852,-0.0651685,0.0200696,7.95881,0.61676,0.477708
-163.8,-226.197,90.314,0.0801576,7.9582,-0.0694472,0.0214008,7.95854,0.616823,0.480049
-151.2,-226.197,90.314,0.0801617,7.95826,-0.0749441,0.0226418,7.95864,0.616887,0.476532
-138.6,-226.197,90.314,0.0801664,7.95868,-0.0804075,0.02387,7.95912,0.616958,0.470232
-126,-226.197,90.314,0.0801715,7.95978,-0.0859847,0.0252582,7.96028,0.617037,0.459786
-113.4,-226.197,90.314,0.0801766,7.96146,-0.0916555,0.0265815,7.96203,0.617116,0.442274
-100.8,-226.197,90.314,0.0801817,7.96366,-0.09737,0.0278564,7.9643,0.617195,0.421085
-88.2,-226.197,90.314,0.0801868,7.96658,-0.103052,0.0290885,7.9673,0.617272,0.394695
-75.6,-226.197,90.314,0.0801917,7.97032,-0.108651,0.0302245,7.97112,0.617349,0.361497
-63,-226.197,90.314,0.0801965,7.97489,-0.113949,0.0312905,7.97576,0.617422,0.321352
-50.4,-226.197,90.314,0.080201,7.98024,-0.118778,0.0322123,7.98119,0.617492,0.274458
-37.8,-226.197,90.314,0.0802053,7.98638,-0.122963,0.0330486,7.98739,0.617557,0.221328
-25.2,-226.197,90.314,0.0802092,7.99323,-0.126251,0.0337114,7.9943,0.617617,0.162306
-12.6,-226.197,90.314,0.0802126,8.00066,-0.128525,0.0342231,8.00176,0.617669,0.0986626
6.00787e-14,-226.197,90.314,0.0802153,8.00849,-0.129476,0.0345871,8.00961,0.617711,0.0318887
12.6,-226.197,90.314,0.0802174,8.01647,-0.129194,0.0347019,8.01758,0.617743,-0.0362231
25.2,-226.197,90.314,0.0802185,8.02433,-0.12745,0.0347084,8.02541,0.617761,-0.103044
37.8,-226.197,90.314,0.0802187,8.03178,-0.124395,0.0344291,8.03282,0.617764,-0.166859
50.4,-226.197,90.314,0.0802181,8.03855,-0.120422,0.0340002,8.03952,0.617754,-0.224896
63,-226.197,90.314,0.0802164,8.04456,-0.115199,0.0334839,8.04545,0.617729,-0.276424
75.6,-226.197,90.314,0.0802139,8.04971,-0.109921,0.0326988,8.05052,0.617689,-0.321197
88.2,-226.197,90.314,0.0802104,8.05391,-0.103357,0.031857,8.05464,0.617635,-0.358459
100.8,-226.197,90.314,0.080206,8.05737,-0.0978073,0.0308272,8.05803,0.617569,-0.387934
113.4,-226.197,90.314,0.080201,8.06036,-0.090739,0.0296839,8.06092,0.617491,-0.412576
126,-226.197,90.314,0.0801952,8.06192,-0.083299,0.0286257,8.0624,0.617401,-0.430471
138.6,-226.197,90.314,0.0801895,8.06208,-0.0789267,0.0274572,8.06252,0.617315,-0.436994
151.2,-226.197,90.314,0.0801841,8.06192,-0.0718761,0.026335,8.06228,0.61723,-0.438352
163.8,-226.197,90.314,0.0801777,8.06166,-0.0644634,0.0251005,8.06195,0.617132,-0.439675
176.4,-226.197,90.314,0.0801708,8.06121,-0.0591825,0.0237802,8.06146,0.617026,-0.438918
189,-226.197,90.314,0.0801641,8.06042,-0.0545364,0.0227187,8.06064,0.616924,-0.434568
201.6,-226.197,90.314,0.0801575,8.05944,-0.049872,0.0217365,8.05962,0.616822,-0.428132
214.2,-226.197,90.314,0.0801508,8.05823,-0.0454855,0.0206749,8.05839,0.616718,-0.420388
226.8,-226.197,90.314,0.0801442,8.05679,-0.0414595,0.0196536,8.05692,0.616616,-0.411098
239.4,-226.197,90.314,0.0801377,8.05521,-0.0377817,0.0186871,8.05532,0.616517,-0.400739
252,-226.197,90.314,0.0801314,8.05356,-0.0344465,0.0177773,8.05365,0.61642,-0.389707
264.6,-226.197,90.314,0.0801252,8.05186,-0.0314216,0.0169267,8.05194,0.616325,-0.378167
277.2,-226.197,90.314,0.0801192,8.05014,-0.028657,0.0161248,8.05021,0.616233,-0.366301
289.8,-226.197,90.314,0.0801133,8.04841,-0.0261126,0.0153623,8.04847,0.616142,-0.354305
302.4,-226.197,90.314,0.0801076,8.04668,-0.0237612,0.0146347,8.04673,0.616054,-0.342308
315,-226.197,90.314,0.080102,8.04497,-0.0215832,0.0139385,8.04501,0.615968,-0.3304
327.6,-226.197,90.314,0.0800965,8.04329,-0.019564,0.0132716,8.04332,0.615883,-0.318658
340.2,-226.197,90.314,0.0800912,8.04164,-0.0176919,0.0126321,8.04167,0.615801,-0.307148
352.8,-226.197,90.314,0.0800859,8.04003,-0.0159564,0.012019,8.04006,0.61572,-0.295917
365.4,-226.197,90.314,0.0800808,8.03848,-0.0143481,0.0114316,8.0385,0.615642,-0.284992
378,-226.197,90.314,0.0800758,8.03697,-0.0128594,0.0108686,8.03699,0.615565,-0.274395
390.6,-226.197,90.314,0.0800709,8.03553,-0.0114835,0.0103282,8.03554,0.615489,-0.264143
403.2,-226.197,90.314,0.0800661,8.03413,-0.0102146,0.00980886,8.03415,0.615415,-0.25424
415.8,-226.197,90.314,0.0800614,8.0328,-0.00904633,0.00930926,8.03281,0.615343,-0.244689
428.4,-226.197,90.314,0.0800567,8.03153,-0.00797196,0.00882778,8.03154,0.615272,-0.235488
441,-226.197,90.314,0.0800522,8.03031,-0.00698434,0.00836321,8.03032,0.615202,-0.226631
453.6,-226.197,90.314,0.0800477,8.02915,-0.00607599,0.00791464,8.02915,0.615134,-0.218111
466.2,-226.197,90.314,0.0800434,8.02804,-0.00523942,0.00748135,8.02804,0.615066,-0.20992
478.8,-226.197,90.314,0.0800391,8.02698,-0.00446748,0.00706285,8.02698,0.615001,-0.202046
491.4,-226.197,90.314,0.0800349,8.02596,-0.00375367,0.00665884,8.02596,0.614937,-0.194481
504,-226.197,90.314,0.0800309,8.02499,-0.00309226,0.0062692,8.02499,0.614874,-0.187212
516.6,-226.197,90.314,0.0800269,8.02405,-0.00247837,0.00589389,8.02406,0.614814,-0.180229
529.2,-226.197,90.314,0.0800231,8.02316,-0.00190785,0.00553295,8.02316,0.614755,-0.173522
541.8,-226.197,90.314,0.0800195,8.02229,-0.00137722,0.00518642,8.02229,0.614699,-0.16708
554.4,-226.197,90.314,0.080016,8.02146,-0.000883498,0.00485431,8.02146,0.614646,-0.160892
567,-226.197,90.314,0.0800127,8.02066,-0.00042414,0.00453652,8.02066,0.614595,-0.154951
579.6,-226.197,90.314,0.0800096,8.01988,3.12999e-06,0.00423285,8.01988,0.614547,-0.149245
592.2,-226.197,90.314,0.0800067,8.01913,0.000400344,0.003943,8.01913,0.614503,-0.143765
604.8,-226.197,90.314,0.080004,8.01841,0.000769316,0.00366653,8.01841,0.614461,-0.138504
617.4,-226.197,90.314,0.0800015,8.01771,0.00111176,0.00340294,8.01771,0.614424,-0.133452
630,-226.197,90.314,0.0799993,8.01703,0.00142919,0.00315161,8.01703,0.61439,-0.128601
642.6,-226.197,90.314,0.0799974,8.01638,0.00172307,0.00291193,8.01638,0.61436,-0.123942
